Ni,Mn,Fe,Cr,formula,Sconf,SconfR,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char
0.2,0.1,0.7,0.0,Ni20Mn10Fe70,6.90953768303666e-05,0.8018185525433373,3.0,0.7348469228349533,0.7060696670652126,0.7002746698268968,0.7000156629758094,0.7000002540041405,25.0,28.0,3.0,26.3,0.6800000000000004,26.0,52.0,61.0,9.0,55.9,2.0399999999999987,55.0,54.938045,58.6934,3.7553549999999944,56.32398450000001,0.9477662000000052,55.845,1519.0,1811.0,292.0,1765.2,64.11999999999998,1811.0,7.0,10.0,3.0,8.3,0.6800000000000004,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.1,2.8400000000000034,132.0,1.55,1.91,0.3599999999999999,1.8179999999999998,0.053600000000000154,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.3,0.6799999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.3,0.6800000000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.7,0.6799999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.7,0.6799999999999998,4.0,10.32,10.73,0.41000000000000014,10.623758620690001,0.1487379310339998,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.5965739120689657,0.7197244431034483,2.1106628,217.0,229.0,12.0,227.0,2.8,229.0,0.24096385542168672,0.0,0.7590361445783131,0.0,0.0,0.031880743083437246,0.002220077573033866
0.15,0.15,0.7,0.0,Ni15Mn15Fe70,7.055945345134995e-05,0.8188084562228769,3.0,0.7314369419163896,0.7045620404130011,0.7001264640845761,0.700004149299713,0.7000000285798632,25.0,28.0,3.0,26.15,0.554999999999999,26.0,52.0,61.0,9.0,55.45,1.665000000000002,55.0,54.938045,58.6934,3.7553549999999944,56.13621675,0.7671549750000018,55.845,1519.0,1811.0,292.0,1754.75,78.75,1811.0,7.0,10.0,3.0,8.15,0.5550000000000003,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.85,2.355000000000004,132.0,1.55,1.91,0.3599999999999999,1.8,0.075,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.15,0.5550000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.15,0.5550000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.85,0.5549999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.85,0.5549999999999999,4.0,10.32,10.73,0.41000000000000014,10.632137931034999,0.13700689655100087,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.5668196831034484,0.7613803636551724,2.1106628,217.0,229.0,12.0,226.6,3.360000000000002,229.0,0.24539877300613497,0.0,0.754601226993865,0.0,0.0,0.031880743083437246,0.0029231451147736873
0.1,0.2,0.7,0.0,Ni10Mn20Fe70,6.90953768303666e-05,0.8018185525433373,3.0,0.7348469228349533,0.7060696670652126,0.7002746698268968,0.7000156629758094,0.7000002540041405,25.0,28.0,3.0,26.0,0.4,26.0,52.0,61.0,9.0,55.0,1.2,55.0,54.938045,58.6934,3.7553549999999944,55.948449000000004,0.5489902000000029,55.845,1519.0,1811.0,292.0,1744.3,93.38000000000002,1811.0,7.0,10.0,3.0,8.0,0.4,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.6,2.5599999999999965,132.0,1.55,1.91,0.3599999999999999,1.7819999999999998,0.09280000000000016,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.0,0.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,0.4,4.0,10.32,10.73,0.41000000000000014,10.640517241380001,0.12527586206799982,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.537065454137931,0.8030362842068968,2.1106628,217.0,229.0,12.0,226.2,3.9200000000000044,229.0,0.25,0.0,0.75,0.0,0.0,0.031880743083437246,0.0034668089410963233
0.05,0.25,0.7,0.0,Ni5Mn25Fe70,6.428812096293385e-05,0.7460326647147849,3.0,0.744983221287567,0.7105543511667887,0.7008118381741453,0.700074090314044,0.7000023632581979,25.0,28.0,3.0,25.85,0.42499999999999927,26.0,52.0,61.0,9.0,54.55,1.2750000000000015,55.0,54.938045,58.6934,3.7553549999999944,55.76068125,0.41131812499999965,55.845,1519.0,1811.0,292.0,1733.85,108.01000000000003,1811.0,7.0,10.0,3.0,7.85,0.42500000000000016,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.35,2.824999999999997,132.0,1.55,1.91,0.3599999999999999,1.7639999999999998,0.10700000000000014,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.85,0.42500000000000016,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.85,0.42500000000000016,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.15,0.42500000000000016,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.15,0.42500000000000016,4.0,10.32,10.73,0.41000000000000014,10.648896551725002,0.11354482758499947,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.5073112251724137,0.8446922047586208,2.1106628,217.0,229.0,12.0,225.8,4.479999999999995,229.0,0.25477707006369427,0.0,0.7452229299363057,0.0,0.0,0.031880743083437246,0.003851069052001772
0.0,0.3,0.7,0.0,Mn30Fe70,5.264021268754624e-05,0.6108643020548935,2.0,0.7615773105863908,0.7179054352068318,0.7020125508224327,0.700265258162485,0.7000146315163546,25.0,26.0,1.0,25.7,0.42000000000000026,26.0,52.0,55.0,3.0,54.1,1.2599999999999993,55.0,54.938045,55.845,0.9069549999999964,55.572913500000006,0.38092109999999624,55.845,1519.0,1811.0,292.0,1723.4,122.63999999999996,1811.0,7.0,8.0,1.0,7.7,0.41999999999999993,8.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,134.1,2.9399999999999977,132.0,1.55,1.83,0.28,1.746,0.11760000000000005,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.7,0.41999999999999993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.7,0.41999999999999993,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.3,0.41999999999999993,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.3,0.41999999999999993,4.0,10.4875862069,10.73,0.24241379310000077,10.657275862070001,0.10181379310199982,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.4775569962068966,0.886348125310345,2.1106628,217.0,229.0,12.0,225.4,5.039999999999997,229.0,0.2597402597402597,0.0,0.7402597402597403,0.0,0.0,0.019409168797571597,0.004075925447490035
0.25,0.0,0.75,0.0,Ni25Fe75,4.8458293461967755e-05,0.5623351446188083,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,26.0,28.0,2.0,26.5,0.75,26.0,55.0,61.0,6.0,56.5,2.25,55.0,55.845,58.6934,2.848399999999998,56.5571,1.0681499999999993,55.845,1728.0,1811.0,83.0,1790.25,31.125,1811.0,8.0,10.0,2.0,8.5,0.75,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,132.0,8.0,130.0,3.0,132.0,1.83,1.91,0.07999999999999985,1.85,0.029999999999999975,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.5,0.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.5,0.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.5,0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.5,0.75,4.0,10.32,10.73,0.41000000000000014,10.6275,0.1537500000000005,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,2.1106628,1.5152681000000001,1.7318457750000003,0.5682255374999998,2.1106628,225.0,229.0,4.0,228.0,1.5,229.0,0.23529411764705882,0.0,0.7647058823529411,0.0,0.0,0.0015987206823936395,0.0002997601279488074
0.2,0.05,0.75,0.0,Ni20Mn5Fe75,5.923862958400176e-05,0.6874357505033554,3.0,0.7778174593052023,0.7547842314287575,0.7502023599075827,0.7500102743180928,0.750000136379359,25.0,28.0,3.0,26.35,0.6600000000000008,26.0,52.0,61.0,9.0,56.05,1.9799999999999982,55.0,54.938045,58.6934,3.7553549999999944,56.36933225,0.9296270999999997,55.845,1519.0,1811.0,292.0,1779.8,46.800000000000026,1811.0,7.0,10.0,3.0,8.35,0.6599999999999997,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,130.75,2.7,132.0,1.55,1.91,0.3599999999999999,1.8319999999999999,0.031199999999999842,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.35,0.6599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.35,0.6599999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.65,0.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.65,0.66,4.0,10.32,10.73,0.41000000000000014,10.635879310344999,0.14118103448250094,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.7020915460344828,0.612856880948276,2.1106628,217.0,229.0,12.0,227.6,2.1000000000000028,229.0,0.23952095808383234,0.0,0.7604790419161677,0.0,0.0,0.031880743083437246,0.0012864593631023535
0.15,0.1,0.75,0.0,Ni15Mn10Fe75,6.295720802179406e-05,0.7305880613711224,3.0,0.7713624310270756,0.7525836818230481,0.7500543131206444,0.7500014516866518,0.7500000078131825,25.0,28.0,3.0,26.2,0.5399999999999995,26.0,52.0,61.0,9.0,55.6,1.6200000000000008,55.0,54.938045,58.6934,3.7553549999999944,56.18156450000001,0.7535506500000053,55.845,1519.0,1811.0,292.0,1769.35,62.475000000000044,1811.0,7.0,10.0,3.0,8.2,0.5399999999999995,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.5,2.25,132.0,1.55,1.91,0.3599999999999999,1.814,0.05279999999999999,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.2,0.5400000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.2,0.5399999999999995,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,0.5400000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,0.5400000000000001,4.0,10.32,10.73,0.41000000000000014,10.64425862069,0.1286120689650005,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.6723373170689655,0.6574882243965519,2.1106628,217.0,229.0,12.0,227.2,2.7000000000000055,229.0,0.24390243902439027,0.0,0.7560975609756099,0.0,0.0,0.031880743083437246,0.0021137548828387134
0.1,0.15,0.75,0.0,Ni10Mn15Fe75,6.295720802179406e-05,0.7305880613711224,3.0,0.7713624310270756,0.7525836818230481,0.7500543131206444,0.7500014516866518,0.7500000078131825,25.0,28.0,3.0,26.05,0.39000000000000057,26.0,52.0,61.0,9.0,55.15,1.1699999999999988,55.0,54.938045,58.6934,3.7553549999999944,55.99379675,0.5399206500000012,55.845,1519.0,1811.0,292.0,1758.9,78.14999999999995,1811.0,7.0,10.0,3.0,8.05,0.39000000000000057,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.25,2.025,132.0,1.55,1.91,0.3599999999999999,1.796,0.0738,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.05,0.38999999999999985,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.05,0.39000000000000057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,0.38999999999999985,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,0.38999999999999985,4.0,10.32,10.73,0.41000000000000014,10.652637931035,0.11604310344750006,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.6425830881034482,0.7021195678448277,2.1106628,217.0,229.0,12.0,226.8,3.2999999999999945,229.0,0.24844720496894407,0.0,0.7515527950310558,0.0,0.0,0.031880743083437246,0.002781646687157886
0.05,0.2,0.75,0.0,Ni5Mn20Fe75,5.923862958400176e-05,0.6874357505033554,3.0,0.7778174593052023,0.7547842314287575,0.7502023599075827,0.7500102743180928,0.750000136379359,25.0,28.0,3.0,25.9,0.3600000000000009,26.0,52.0,61.0,9.0,54.7,1.0799999999999983,55.0,54.938045,58.6934,3.7553549999999944,55.806028999999995,0.3471936000000014,55.845,1519.0,1811.0,292.0,1748.45,93.82499999999996,1811.0,7.0,10.0,3.0,7.9,0.35999999999999976,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.0,2.4,132.0,1.55,1.91,0.3599999999999999,1.778,0.09120000000000003,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.9,0.35999999999999976,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.9,0.35999999999999976,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,0.35999999999999976,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,0.35999999999999976,4.0,10.32,10.73,0.41000000000000014,10.66101724138,0.10347413793000051,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.6128288591379312,0.7467509112931034,2.1106628,217.0,229.0,12.0,226.4,3.8999999999999972,229.0,0.2531645569620253,0.0,0.7468354430379747,0.0,0.0,0.031880743083437246,0.003290134776059874
0.0,0.25,0.75,0.0,Mn25Fe75,4.8458293461967755e-05,0.5623351446188083,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,25.0,26.0,1.0,25.75,0.375,26.0,52.0,55.0,3.0,54.25,1.125,55.0,54.938045,55.845,0.9069549999999964,55.618261249999996,0.3401081250000004,55.845,1519.0,1811.0,292.0,1738.0,109.5,1811.0,7.0,8.0,1.0,7.75,0.375,8.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,133.75,2.625,132.0,1.55,1.83,0.28,1.76,0.10500000000000004,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.75,0.375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.75,0.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.25,0.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.25,0.375,4.0,10.4875862069,10.73,0.24241379310000077,10.669396551724999,0.09090517241250096,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.583074630172414,0.7913822547413792,2.1106628,217.0,229.0,12.0,226.0,4.5,229.0,0.25806451612903225,0.0,0.7419354838709677,0.0,0.0,0.019409168797571597,0.0036392191495446743
0.2,0.0,0.8,0.0,Ni20Fe80,4.3121344488135964e-05,0.5004024235381879,2.0,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,26.0,28.0,2.0,26.4,0.6399999999999991,26.0,55.0,61.0,6.0,56.2,1.9200000000000017,55.0,55.845,58.6934,2.848399999999998,56.414680000000004,0.9114880000000027,55.845,1728.0,1811.0,83.0,1794.4,26.559999999999945,1811.0,8.0,10.0,2.0,8.4,0.6400000000000002,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,132.0,8.0,130.4,2.5599999999999965,132.0,1.83,1.91,0.07999999999999985,1.8459999999999999,0.025599999999999845,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.6400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.4,0.6400000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,10.32,10.73,0.41000000000000014,10.648000000000001,0.1311999999999994,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,2.1106628,1.5152681000000001,1.80760918,0.48488579200000004,2.1106628,225.0,229.0,4.0,228.2,1.280000000000007,229.0,0.23809523809523808,0.0,0.7619047619047619,0.0,0.0,0.0015987206823936395,0.0002557953091829824
0.15,0.05,0.8,0.0,Ni15Mn5Fe80,5.281300318052952e-05,0.6128694524619496,3.0,0.8154753215150046,0.8018187785886617,0.800037227980345,0.8000009315321943,0.8000000042964529,25.0,28.0,3.0,26.25,0.525,26.0,52.0,61.0,9.0,55.75,1.575,55.0,54.938045,58.6934,3.7553549999999944,56.226912250000005,0.7399463250000039,55.845,1519.0,1811.0,292.0,1783.95,43.27999999999997,1811.0,7.0,10.0,3.0,8.25,0.525,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.15,2.144999999999996,132.0,1.55,1.91,0.3599999999999999,1.828,0.02779999999999998,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.25,0.525,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.25,0.525,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.75,0.525,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.75,0.525,4.0,10.32,10.73,0.41000000000000014,10.656379310345,0.11779310344799994,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.7778549510344828,0.5324925583448277,2.1106628,217.0,229.0,12.0,227.8,1.9199999999999933,229.0,0.24242424242424243,0.0,0.7575757575757576,0.0,0.0,0.031880743083437246,0.00120731880691588
0.1,0.1,0.8,0.0,Ni10Mn10Fe80,5.506750499733845e-05,0.639031859650177,3.0,0.8124038404635961,0.8010403132656572,0.8000097653865902,0.8000001089913059,0.8000000001490116,25.0,28.0,3.0,26.1,0.3800000000000011,26.0,52.0,61.0,9.0,55.3,1.1399999999999977,55.0,54.938045,58.6934,3.7553549999999944,56.0391445,0.5308510999999996,55.845,1519.0,1811.0,292.0,1773.5,60.0,1811.0,7.0,10.0,3.0,8.1,0.3799999999999997,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.9,1.5799999999999954,132.0,1.55,1.91,0.3599999999999999,1.81,0.052000000000000005,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.1,0.3799999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.1,0.3799999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.9,0.38000000000000006,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.9,0.38000000000000006,4.0,10.32,10.73,0.41000000000000014,10.66475862069,0.10438620689600046,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.7481007220689657,0.5800993246896551,2.1106628,217.0,229.0,12.0,227.4,2.5599999999999965,229.0,0.2469135802469136,0.0,0.7530864197530864,0.0,0.0,0.031880743083437246,0.0019994385892315916
0.05,0.15,0.8,0.0,Ni5Mn15Fe80,5.281300318052952e-05,0.6128694524619496,3.0,0.8154753215150046,0.8018187785886617,0.800037227980345,0.8000009315321943,0.8000000042964529,25.0,28.0,3.0,25.95,0.2850000000000005,26.0,52.0,61.0,9.0,54.85,0.854999999999999,55.0,54.938045,58.6934,3.7553549999999944,55.85137675,0.2842023250000004,55.845,1519.0,1811.0,292.0,1763.05,76.72000000000003,1811.0,7.0,10.0,3.0,7.95,0.2849999999999999,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.65,1.905000000000004,132.0,1.55,1.91,0.3599999999999999,1.7919999999999998,0.07260000000000018,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.95,0.2849999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.95,0.2849999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.05,0.2849999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.05,0.2849999999999999,4.0,10.32,10.73,0.41000000000000014,10.673137931035,0.09097931034399993,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,1.7183464931034484,0.6277060910344828,2.1106628,217.0,229.0,12.0,227.0,3.2,229.0,0.25157232704402516,0.0,0.7484276729559749,0.0,0.0,0.031880743083437246,0.0026321546561301166
